id,date,venue,city,country,latitude,longitude,tour,setlist
be751c6,11-06-2017,Amalie Arena,"Tampa, FL",United States,27.9475216,-82.4584279,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
7be76628,09-06-2017,PNC Music Pavilion,"Charlotte, NC",United States,35.2270869,-80.8431268,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
6be7726a,07-06-2017,Prudential Center,"Newark, NJ",United States,40.735657,-74.1723667,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
53e70731,04-06-2017,Wells Fargo Center,"Philadelphia, PA",United States,39.952335,-75.163789,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33e70ce9,03-06-2017,Jiffy Lube Live,"Bristow, VA",United States,38.7228946,-77.5361005,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
53e7375d,28-05-2017,The O2 Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4be73f52,27-05-2017,The O2 Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33e7cc71,24-05-2017,Motorpoint Arena Cardiff,Cardiff,United Kingdom,51.48,-3.18,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
63e7e237,21-05-2017,Barclaycard Arena,Birmingham,United Kingdom,52.4666667,-1.9166667,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
6be7eab6,20-05-2017,Echo Arena,Liverpool,United Kingdom,53.4166667,-3.0,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
53e7fb79,17-05-2017,AECC GE Oil & Gas Arena,Aberdeen,United Kingdom,57.1333333,-2.1,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
43e783cb,16-05-2017,The SSE Hydro,Glasgow,United Kingdom,55.8333333,-4.25,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4be78f6a,14-05-2017,Metro Radio Arena,Newcastle upon Tyne,United Kingdom,54.973,-1.614,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
63e7a633,11-05-2017,First Direct Arena,Leeds,United Kingdom,51.2333333,0.6166667,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
63e7aebb,10-05-2017,Sheffield Arena,Sheffield,United Kingdom,53.383,-1.466,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4be7bf2e,08-05-2017,Manchester Arena,Manchester,United Kingdom,53.4809464283615,-2.23743438720703,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73e64e91,06-05-2017,3Arena,Dublin,Ireland,53.3330556,-6.2488889,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
43e65b3b,04-05-2017,Motorpoint Arena,Nottingham,United Kingdom,52.9536023000285,-1.15047454833984,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
23e66417,02-05-2017,Barclaycard Arena,Hamburg,Germany,53.55,10.0,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73e60229,29-04-2017,Festhalle,Frankfurt,Germany,50.1166667,8.6833333,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73e60ac9,28-04-2017,Festhalle,Frankfurt,Germany,50.1166667,8.6833333,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
43e61ff3,25-04-2017,König-Pilsener-Arena,Oberhausen,Germany,53.717,8.567,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73e62685,24-04-2017,König-Pilsener-Arena,Oberhausen,Germany,53.717,8.567,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33e63031,22-04-2017,Sportpaleis,Merksem,Belgium,51.25,4.45,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Wrathchild<br>Children of the Damned<br>Death or Glory<br>The Red and the Black<br>The Trooper<br>Powerslave<br>The Great Unknown<br>The Book of Souls<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73fcb6a9,04-08-2016,Hauptstrasse,Wacken,Germany,54.021,9.376,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
73ff42c1,02-08-2016,Rockhal Main Hall,Esch-sur-Alzette,Luxembourg,49.4958333,5.9805556,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
43ff5357,30-07-2016,Piața Constituției,Bucharest,Romania,44.433,26.1,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
1bff6168,27-07-2016,Spaladium Arena,Split,Croatia,43.5089077621721,16.439151763916,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
23ff6893,26-07-2016,Piazza Unità d'Italia,Trieste,Italy,45.6486111,13.78,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
6bff7af2,24-07-2016,Ippodromo delle Capannelle,Rome,Italy,41.9,12.483,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4bff0762,22-07-2016,Mediolanum Forum di Assago,Assago,Italy,45.408869,9.125647,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33ff0819,20-07-2016,Plaine de l'Asse,Nyon,Switzerland,46.3831754031185,6.23954772949219,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3bff3480,16-07-2016,Parc de Can Zam,Santa Coloma de Gramenet,Spain,41.4515243040983,2.20810174942017,The Book of Souls World Tour,"Doctor Doctor (from tape, UFO song)<br>If Eternity Should Fail<br>Speed of Light<br>Children of the Damned<br>Tears of a Clown<br>The Red and the Black<br>The Trooper<br>Powerslave<br>Death or Glory<br>The Book of Souls<br>Hallowed Be Thy Name<br>Fear of the Dark<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Blood Brothers<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
