"concert_id","date","venue","city","latitude","longitude","country","tour","song_name"
"7bd3aa0c","08-10-1983","Madison Square Garden","New York, NY",40.7142691,-74.0059729,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"3bd3a430","04-10-1983","Baltimore Civic Center","Baltimore, MD",39.2903848,-76.6121893,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"33d3a431","02-10-1983","Ohio Theatre","Columbus, OH",39.9611755,-82.9987942,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3d459c3","01-10-1983","Cincinnati Gardens","Cincinnati, OH",39.1620036,-84.4568863,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"73d3aa0d","30-09-1983","UIC Pavilion","Chicago, IL",41.850033,-87.6500523,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Wrathchild<br>10. The Trooper<br>11. Revelations<br>12. Flight of Icarus<br>13. Die With Your Boots On<br>14. 22 Acacia Avenue<br>15. The Number of the Beast<br>16. To Tame a Land"
"2bd3a43a","29-09-1983","Peoria Civic Center","Peoria, IL",40.6936488,-89.5889864,"United States","World Piece","1. Guitar Solo (from tape<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Sanctuary<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a43b","20-09-1983","Northlands Coliseum","Edmonton",53.550135939,-113.468712219,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a44a","19-09-1983","The Stampede Corral","Calgary",51.050112282,-114.085285152,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3bd3a454","17-09-1983","Winnipeg Arena","Winnipeg",49.884398624,-97.147044715,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"33d3a455","14-09-1983","Met Center","Bloomington, MN",44.840798,-93.2982799,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a456","13-09-1983","Dane County Coliseum","Madison, WI",43.0730517,-89.4012302,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a457","11-09-1983","Lansing Civic Center","Lansing, MI",42.732535,-84.5555347,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a452","10-09-1983","Toledo Sports Arena","Toledo, OH",41.6639383,-83.555212,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"4bd77f12","08-09-1983","Colisée de Québec","Quebec City",46.812,-71.215,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"33d3a45d","07-09-1983","Centre Georges-Vézina","Chicoutimi",48.4274919510833,-71.0635185241699,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd64cb6","06-09-1983","Forum de Montréal","Montreal",45.5088375,-73.587809,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Drifter<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast<br>18. To Tame a Land"
"6bd3aa0e","05-09-1983","Kingswood Music Theatre","Vaughan",43.833414633,-79.532913429,"Canada","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. Phantom of the Opera<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a45f","01-09-1983","Rochester Community War Memorial","Rochester, NY",43.1547845,-77.6155568,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"63d3aa0f","31-08-1983","Mid-Hudson Civic Center","Poughkeepsie, NY",41.7003713,-73.9209701,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"3bd3a458","30-08-1983","Providence Civic Center","Providence, RI",41.8239891,-71.4128343,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a45a","29-08-1983","Cumberland County Civic Center","Portland, ME",43.661471,-70.2553259,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a45b","27-08-1983","Cape Cod Coliseum","South Yarmouth, MA",41.6667779,-70.1847414,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3bd3a464","26-08-1983","New Haven Veterans Memorial Coliseum","New Haven, CT",41.3081527,-72.9281578,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"7bd3aa08","25-08-1983","Nassau Veterans Memorial Coliseum","Uniondale, NY",40.7003793,-73.5929056,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Drifter<br>9. ""Main Title"" from ""Where Eagles Dare""<br>10. Where Eagles Dare<br>11. Sanctuary<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast"
"23d3a467","24-08-1983","Onondaga War Memorial Auditorium","Syracuse, NY",43.0481221,-76.1474244,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"33d3a461","23-08-1983","Glens Falls Civic Center","Glens Falls, NY",43.3095164,-73.6440058,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a462","20-08-1983","Capital Centre","Landover, MD",38.9340002,-76.8966397,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"73d3aa09","19-08-1983","Spectrum","Philadelphia, PA",39.952335,-75.163789,"United States","World Piece","1. Hallowed Be Thy Name<br>2. Iron Maiden<br>3. Run to the Hills<br>4. Drifter<br>5. Where Eagles Dare<br>6. Sanctuary<br>7. Wrathchild<br>8. The Trooper<br>9. Revelations<br>10. Flight of Icarus<br>11. Die With Your Boots On<br>12. 22 Acacia Avenue<br>13. The Number of the Beast<br>14. To Tame a Land"
"6bd3aa0a","18-08-1983","Allentown Fairgrounds","Allentown, PA",40.6084305,-75.4901833,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"3bd3a468","16-08-1983","Civic Arena","Pittsburgh, PA",40.4406248,-79.9958864,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"63d3aa0b","15-08-1983","Buffalo Memorial Auditorium","Buffalo, NY",42.8864468,-78.8783689,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"33d3a469","14-08-1983","Richfield Coliseum","Richfield, OH",41.2397772,-81.6381785,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3bd3a474","13-08-1983","Erie Civic Center","Erie, PA",42.1292241,-80.085059,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"73d3aa15","11-08-1983","Cobo Arena","Detroit, MI",42.331427,-83.0457538,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"2bd3a476","10-08-1983","Wings Stadium","Kalamazoo, MI",42.2917069,-85.5872286,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a477","09-08-1983","Allen County War Memorial Coliseum","Fort Wayne, IN",41.1306041,-85.1288597,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"6bd3aa16","07-08-1983","Market Square Arena","Indianapolis, IN",39.7683765,-86.1580423,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"2bd3a472","06-08-1983","Alpine Valley Music Theatre","East Troy, WI",42.7852922,-88.405096,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a473","02-08-1983","Louisville Gardens","Louisville, KY",38.2542376,-85.759407,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"33d3a47d","01-08-1983","Nashville Municipal Auditorium","Nashville, TN",36.1658899,-86.7844432,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3bd3a478","31-07-1983","Barton Coliseum","Little Rock, AR",34.7464809,-92.2895948,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd3a47a","30-07-1983","North Hall Auditorium","Memphis, TN",35.1495343,-90.0489801,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"23d3a47b","29-07-1983","Hirsch Memorial Coliseum","Shreveport, LA",32.5251516,-93.7501789,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"13d3a585","27-07-1983","HemisFair Arena","San Antonio, TX",29.4241219,-98.4936282,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"bd3a586","26-07-1983","Memorial Coliseum","Corpus Christi, TX",27.8005828,-97.396381,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"43d3ab5b","24-07-1983","Sam Houston Coliseum","Houston, TX",29.7632836,-95.3632715,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. Where Eagles Dare<br>8. Sanctuary<br>9. Wrathchild<br>10. The Trooper<br>11. Revelations<br>12. Flight of Icarus<br>13. Die With Your Boots On<br>14. 22 Acacia Avenue<br>15. The Number of the Beast<br>16. To Tame a Land"
"5bd3ab64","23-07-1983","Dallas Convention Center","Dallas, TX",32.7830556,-96.8066667,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"3d3a583","22-07-1983","Lloyd Noble Center","Norman, OK",35.2225668,-97.4394777,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"bd3a58e","20-07-1983","El Paso County Coliseum","El Paso, TX",31.7587198,-106.4869314,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3d3a58f","17-07-1983","Amarillo Civic Center","Amarillo, TX",35.2219971,-101.8312969,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
